BAS_DT,ISIN_CD,ITMS_NM,CLPR,VS,FLUC_RT,MKP,HIPR,LOPR,TR_QUANT,TR_PRC
20251222,KR70103T0007,1Q K소버린AI,9885,130,,9900,9930,9840,,1198705557
20251222,KR70104G0001,PLUS K방산레버리지,7950,380,,7980,8000,7700,,862604965
20251222,KR70104H0000,KoAct 미국나스닥채권혼합50액티브,10570,185,,10395,10580,10395,,236206710
20251222,KR70104N0002,TIGER 200타겟위클리커버드콜,11970,250,,11920,11990,11895,,4168743162
20251222,KR70104P0000,TIGER 코리아배당다우존스위클리커버드콜,10495,95,,10530,10530,10415,,491624493
20251222,KR70105D0003,SOL 한국AI소프트웨어,10345,130,,10365,10400,10310,,1487781978
20251222,KR70105E0002,SOL 코리아고배당,10910,110,,10865,10925,10845,,5869285449
20251222,KR70107F0009,KIWOOM 미국고배당&AI테크,10635,85,,10625,10645,10595,,1447095453
20251222,KR70111J0009,HANARO 증권고배당TOP3플러스,10000,35,,10050,10170,9950,,851290000
20251222,KR70111P0001,1Q 미국나스닥100미국채혼합50액티브,10680,95,,10650,10695,10645,,2843540289
20251222,KR70112X0000,마이티 200TR,21860,-440,,22330,22330,21715,,2423497460
20251222,KR70113D0003,TIMEFOLIO 글로벌탑픽액티브,10105,145,,9975,10115,9970,,1272921227
20251222,KR70113G0000,KoAct 미국바이오헬스케어액티브,10650,160,,10790,10790,10490,,4296193114
20251222,KR70113P0009,HK 머니마켓액티브,100580,20,,100570,100580,100570,,1106325
20251222,KR70114X0008,RISE 글로벌게임테크TOP3Plus,9210,-85,,9570,9570,9200,,30337527
20251222,KR70115C0002,RISE 미국고배당다우존스TOP10,10715,-15,,10730,10730,10675,,354314567
20251222,KR70115D0001,KODEX K조선TOP10,9010,-20,,9195,9200,9000,,6063907620
20251222,KR70115E0000,KODEX 코리아소버린AI,10505,150,,10485,10540,10470,,1464615314
20251222,KR70117L0009,KODEX 26-12 금융채(AA-이상)액티브,9965,0,,9965,9965,9955,,160031285
20251222,KR70117V0007,TIGER 코리아AI전력기기TOP3플러스,12515,75,,12690,12835,12385,,18641631301
20251222,KR70118S0001,SOL 미국넥스트테크TOP10액티브,9055,680,,8895,9095,8800,,4522484497
20251222,KR70118Z0002,ACE 미국AI테크핵심산업액티브,8830,525,,8660,8865,8630,,18598989364
20251222,KR70119H0003,KODEX 28-12 회사채(AA-이상)액티브,9920,5,,9920,9920,9905,,75134697
20251222,KR70120J0008,BNK 카카오그룹포커스,10105,180,,10020,10105,9955,,378786430
20251222,KR70122W0009,RISE 26-11 회사채(AA-이상)액티브,50015,15,,50000,50015,50000,,504247125
20251222,KR70123G0008,TIGER 미국AI전력SMR,7760,310,,7750,7810,7665,,9296196610
20251222,KR70123S0004,HANARO 26-12 은행채(AA+이상)액티브,10010,0,,10010,10010,10010,,64324260
20251222,KR70127M0006,ACE 미국대형가치주액티브,10610,180,,10900,10900,10520,,216277352
20251222,KR70127P0003,ACE 미국대형성장주액티브,10310,260,,10080,10320,10080,,500287847
20251222,KR70127R0001,RISE 미국AI클라우드인프라,11095,1095,,10910,11255,10910,,3838802251
20251222,KR70127T0009,KIWOOM 미국S&P500&배당다우존스비중전환,10360,110,,10265,10375,10265,,1407591948
20251222,KR70127V0005,KIWOOM 미국S&P500 TOP10&배당다우비중전환,10330,125,,10300,10345,10295,,228246665
20251222,KR70128D0006,PLUS 차이나항셍테크위클리타겟커버드콜,9460,95,,9660,9660,9365,,67116865
20251222,KR70131A0004,SOL 차이나소비트렌드,9790,275,,9500,9790,9455,,613540695
20251222,KR70131V0009,1Q 미국우주항공테크,13455,1555,,13200,13625,13190,,34409380938
20251222,KR70131W0008,1Q 단기특수은행채액티브,100225,0,,100225,100225,100225,,5211700
20251222,KR70132D0000,KoAct 글로벌K컬처밸류체인액티브,10040,-85,,10425,10425,9995,,3655397785
20251222,KR70132H0006,KODEX 미국원자력SMR,10560,575,,10445,10585,10430,,8192194779
20251222,KR70132K0001,PLUS 테슬라위클리커버드콜채권혼합,10205,5,,10300,10300,10185,,2903892474
20251222,KR70135Y0002,ITF 중기종합채권(AA-이상)액티브,100130,-40,,100160,100165,100130,,527717150
20251222,KR70137V0003,KIWOOM 미국S&P500모멘텀,9980,195,,9925,9980,9925,,2497181935
20251222,KR70137W0002,KIWOOM 미국S&P500&GOLD,10040,120,,10000,10050,10000,,2489062748
20251222,KR70138D0004,RISE 동학개미,10000,80,,10080,10150,9995,,2745399927
20251222,KR70138Y0009,PLUS 금채권혼합,10155,85,,10080,10180,10075,,4295845997
20251222,KR70139F0001,TIGER 12월자동연장금융채(AA-이상)액티브,100125,-15,,100150,100150,100120,,167219235
20251222,KR70139P0009,ACE 고배당주,11085,80,,11030,11085,11005,,6267783076
20251222,KR70141S0002,SOL 조선기자재,10230,135,,10305,10490,10165,,3371289961
20251222,KR70141T0001,SOL 중기종합채권(AA-이상)액티브,50110,-10,,50130,50130,50110,,150365
20251222,KR70142D0008,TIGER 미국AI데이터센터TOP4Plus,9380,1115,,9155,9405,9150,,10305453014
20251222,KR7069500007,KODEX 200,58425,1305,,58340,58480,58090,,598999312216
20251222,KR7069660009,KIWOOM 200,58405,1205,,58170,58465,58070,,4333972425
20251222,KR7091160002,KODEX 반도체,57990,2690,,56950,57990,56720,,119695443874
20251222,KR7091170001,KODEX 은행,12830,200,,12735,12835,12715,,4775549690
20251222,KR7091180000,KODEX 자동차,24870,75,,24820,24880,24495,,14507013884
20251222,KR7091220004,TIGER 은행,13340,225,,13265,13360,13250,,264060782
20251222,KR7091230003,TIGER 반도체,60895,2870,,59450,60895,59450,,19342943944
20251222,KR7099140006,KODEX 차이나H,24330,60,,24275,24455,24275,,97698660
20251222,KR7100910009,KIWOOM KRX100,9110,175,,9070,9110,9065,,48884230
20251222,KR7101280006,KODEX 일본TOPIX100,27150,-40,,27190,27310,27135,,335984069
20251222,KR7102110004,TIGER 200,58495,1325,,58420,58540,58145,,159232260940
20251222,KR7102780004,KODEX 삼성그룹,13720,155,,13800,13830,13655,,3950837265
20251222,KR7102960002,KODEX 기계장비,13670,45,,13825,13850,13670,,230372495
20251222,KR7102970001,KODEX 증권,15215,75,,15290,15510,15155,,31542789695
20251222,KR7104520002,KIWOOM 블루칩,11690,90,,11720,11750,11675,,1765730
20251222,KR7104530001,KIWOOM 고배당,15845,115,,15810,15910,15800,,323758409
20251222,KR7105010003,TIGER 라틴35,5775,20,,5760,5775,5750,,46614932
20251222,KR7105190003,ACE 200,58760,1350,,58610,58800,58435,,5697960114
20251222,KR7105780001,RISE 5대그룹주,9380,160,,9370,9400,9335,,50159615
20251222,KR7108450008,ACE 삼성그룹섹터가중,22665,180,,22880,22880,22600,,205192775
20251222,KR7108590001,TREX 200,58495,1355,,58270,58505,58175,,3496840
20251222,KR7114100001,RISE 국고채3년,108020,110,,107960,108020,107950,,28073630
20251222,KR7114260003,KODEX 국고채3년,61680,30,,61660,61730,61645,,3495280120
20251222,KR7114460009,ACE 국고채3년,101930,100,,101885,101960,101885,,161445300
20251222,KR7114470008,KIWOOM 국고채3년,109110,75,,109085,109110,109075,,496054150
20251222,KR7114800006,KODEX 인버스,2535,-65,,2550,2555,2535,,94935642835
20251222,KR7114820004,TIGER 국채3년,104995,110,,104935,105005,104915,,416620455
20251222,KR7117460006,KODEX 에너지화학,13115,195,,13065,13130,12935,,331560450
20251222,KR7117680009,KODEX 철강,12735,520,,12380,12745,12375,,1829748441
20251222,KR7117690008,TIGER 차이나항셍30,23310,30,,23130,23445,23130,,60474805
20251222,KR7117700005,KODEX 건설,4145,100,,4085,4145,4085,,1176939640
20251222,KR7122090004,PLUS 코스피50,41500,1030,,41425,41525,41252,,3399146010
20251222,KR7122260003,KIWOOM 통안채1년,105510,-25,,105520,105525,105510,,238042420
20251222,KR7122630007,KODEX 레버리지,44105,2005,,43805,44170,43570,,824164076710
20251222,KR7123310005,TIGER 인버스,2835,-65,,2855,2855,2830,,955255555
20251222,KR7123320004,TIGER 레버리지,43895,2070,,43690,43985,43390,,11341819041
20251222,KR7130680002,TIGER 원유선물Enhanced(H),3805,75,,3775,3810,3775,,609208376
20251222,KR7130730005,KIWOOM 단기자금,104210,5,,104215,104225,104205,,592347034
20251222,KR7131890006,ACE 삼성그룹동일가중,27150,65,,27305,27320,27060,,20733235
20251222,KR7132030008,KODEX 골드선물(H),25660,455,,25375,25700,25370,,6268360214
20251222,KR7133690008,TIGER 미국나스닥100,167025,2910,,166565,167205,166490,,75535284522
20251222,KR7136340007,RISE 중기우량회사채,106050,25,,106025,106070,106015,,188240508
20251222,KR7137610002,TIGER 농산물선물Enhanced(H),5115,20,,5105,5115,5090,,17793866
20251222,KR7138230008,KIWOOM 미국달러선물,17155,20,,17120,17170,17105,,47730210
20251222,KR7138520002,TIGER 삼성그룹펀더멘털,18480,225,,18470,18560,18365,,563931985
20251222,KR7138530001,TIGER LG그룹+펀더멘털,8815,15,,8835,8890,8792,,320351191
20251222,KR7138540000,TIGER 현대차그룹+펀더멘털,41980,55,,42100,42100,41620,,1886848521
20251222,KR7138910005,KODEX 구리선물(H),8760,45,,8730,8805,8720,,1745324069
20251222,KR7138920004,KODEX 콩선물(H),11055,55,,11000,11055,10960,,122029432
20251222,KR7139220008,TIGER 200 건설,4710,30,,4720,4750,4675,,3464766044
20251222,KR7139230007,TIGER 200 중공업,13570,5,,13815,13855,13555,,7301126614
20251222,KR7139240006,TIGER 200 철강소재,12450,350,,12250,12530,12150,,228348728
20251222,KR7139250005,TIGER 200 에너지화학,13835,125,,13915,13925,13770,,385822234
20251222,KR7139260004,TIGER 200 IT,53000,1560,,52560,53220,52435,,7771712162
20251222,KR7139270003,TIGER 200 금융,12900,180,,12790,12900,12745,,522521783
20251222,KR7139280002,TIGER 경기방어,12415,-35,,12535,12555,12405,,181522477
20251222,KR7139290001,TIGER 200 경기소비재,21200,55,,21460,21460,21155,,20200180
20251222,KR7139320006,TIGER 금은선물(H),19305,405,,19080,19310,19035,,1066344983
20251222,KR7139660005,KIWOOM 미국달러선물인버스,7885,-15,,7910,7910,7865,,7966667
20251222,KR7140570003,RISE 수출주,18145,175,,18170,18225,18105,,38931955
20251222,KR7140580002,RISE 우량업종대표주,18070,160,,18040,18130,17995,,776605
20251222,KR7140700006,KODEX 보험,12740,215,,12555,12760,12555,,632077674
20251222,KR7140710005,KODEX 운송,5925,45,,5955,5955,5890,,220701167
20251222,KR7140950007,파워 코스피100,44770,1005,,44810,44810,44520,,40614510
20251222,KR7143850006,TIGER 미국S&P500선물(H),71575,785,,71520,71625,71495,,296809330
20251222,KR7143860005,TIGER 헬스케어,47410,-440,,48480,48480,47300,,2277702189
20251222,KR7144600004,KODEX 은선물(H),11750,545,,11545,11835,11535,,54617701028
20251222,KR7145670006,ACE 인버스,3175,-65,,3225,3225,3165,,40579547
20251222,KR7145850004,TREX 펀더멘탈 200,62920,1270,,62855,62920,62710,,815720
20251222,KR7147970008,TIGER 모멘텀,51150,850,,50845,51350,50845,,300107365
20251222,KR7148020001,RISE 200,58920,1380,,58790,58965,58575,,73809942279
20251222,KR7148070006,KIWOOM 국고채10년,112745,50,,112765,112890,112555,,1425241648
20251222,KR7150460004,TIGER 중국소비테마,7420,45,,7480,7480,7395,,81558920
20251222,KR7152100004,PLUS 200,59485,1395,,59265,59530,59145,,11004384808
20251222,KR7152380002,KODEX 국채선물10년,68385,-70,,68435,68460,68235,,301088723
20251222,KR7152500005,ACE 레버리지,18105,810,,17980,18120,17880,,793331504
20251222,KR7152870002,파워 200,59070,1295,,58875,59115,58780,,465933962
20251222,KR7153130000,KODEX 단기채권,113395,15,,113380,113400,113380,,3115844171
20251222,KR7153270004,KIWOOM 코스피100,44190,1275,,44095,44190,43840,,265921405
20251222,KR7156080004,KODEX MSCI Korea,26965,515,,27100,27100,26920,,20509005
20251222,KR7157450008,TIGER 단기통안채,110690,-25,,110695,110705,110690,,949640994
20251222,KR7157490004,TIGER 소프트웨어,9210,70,,9200,9260,9190,,1575037157
20251222,KR7157500000,TIGER 증권,10375,45,,10360,10585,10335,,3571006239
20251222,KR7159800002,마이티 코스피100,45405,895,,45320,45570,45320,,1316670
20251222,KR7160580007,TIGER 구리실물,14935,5,,14770,14975,14750,,3745815885
20251222,KR7161510003,PLUS 고배당주,21470,225,,21315,21510,21315,,19317279015
20251222,KR7166400002,TIGER 200커버드콜OTM,16795,255,,17035,17035,16735,,5598750
20251222,KR7167860006,KIWOOM 국고채10년레버리지,105475,-125,,105605,105755,105455,,425357200
20251222,KR7168580009,ACE 중국본토CSI300,35725,405,,35500,35790,35300,,312533250
20251222,KR7169950003,KODEX 차이나A50,26405,120,,26285,26450,26285,,11297625
20251222,KR7174350009,TIGER 로우볼,18190,25,,18240,18245,18170,,53246260
20251222,KR7174360008,RISE 중국본토대형주CSI100,24000,270,,23970,24000,23730,,325985085
20251222,KR7176950004,KODEX 국채선물10년인버스,57050,45,,56950,57050,56950,,10285476005
20251222,KR7181480005,ACE 미국부동산리츠(합성 H),79350,-50,,79350,79350,79325,,11820910
20251222,KR7182480004,TIGER 미국MSCI리츠(합성 H),12325,-30,,12360,12380,12325,,217153325
20251222,KR7182490003,TIGER 단기선진하이일드(합성 H),13710,10,,13775,13780,13710,,4087070
20251222,KR7183700004,RISE 채권혼합,72685,230,,72600,72985,72545,,122038445
20251222,KR7183710003,RISE 주식혼합,57815,775,,57505,57900,57505,,923950
20251222,KR7185680006,KODEX 미국S&P바이오(합성),39230,1295,,39130,39245,39130,,251825128
20251222,KR7189400005,PLUS 글로벌MSCI(합성 H),23210,210,,23050,23220,23050,,925990
20251222,KR7190620005,ACE 단기통안채,102875,-10,,102885,102890,102875,,301138643
20251222,KR7192090009,TIGER 차이나CSI300,13060,140,,12890,13065,12845,,2187878348
20251222,KR7192720001,파워 고배당저변동성,47975,135,,48250,48250,47910,,58821205
20251222,KR7195920004,TIGER 일본TOPIX(합성 H),29220,190,,29310,29310,28890,,14274925
20251222,KR7195930003,TIGER 유로스탁스50(합성 H),20905,45,,21000,21000,20895,,106315901
20251222,KR7195970009,PLUS 선진국MSCI(합성 H),14715,5,,14770,14915,14630,,218212865
20251222,KR7195980008,PLUS 신흥국MSCI(합성 H),12130,95,,12150,12370,12065,,368204262
20251222,KR7196030001,ACE 일본TOPIX레버리지(H),64155,735,,64705,64705,64150,,25478695
20251222,KR7196230007,RISE 단기통안채,115095,-10,,115100,115110,115090,,728042027
20251222,KR7200030005,KODEX 미국S&P500산업재(합성),39900,565,,39665,39905,39660,,207954659
20251222,KR7200250009,KIWOOM 인도Nifty50(합성),26740,335,,26460,26765,26460,,2136232418
20251222,KR7203780002,TIGER 미국나스닥바이오,31420,1035,,31200,31440,31065,,1372550859
20251222,KR7204450001,KODEX 차이나H레버리지(H),2775,25,,2765,2795,2765,,123316015
20251222,KR7204480008,TIGER 차이나CSI300레버리지(합성),27815,555,,27335,27850,27280,,413963037
20251222,KR7205720006,ACE 일본TOPIX인버스(합성 H),1839,-13,,1841,1842,1836,,5651975
20251222,KR7210780003,TIGER 코스피고배당,20805,275,,20700,20845,20665,,735254727
20251222,KR7211560008,TIGER 배당성장,27485,105,,27400,27550,27380,,446047154
20251222,KR7211900006,KODEX 코리아배당성장,21955,165,,21985,22060,21885,,322057046
20251222,KR7213610009,KODEX 삼성그룹밸류,12905,150,,13020,13020,12865,,314728930
20251222,KR7213630007,PLUS 미국다우존스고배당주(합성 H),18715,25,,18690,18720,18690,,45484057
20251222,KR7214980005,KODEX 단기채권PLUS,114755,0,,114760,114765,114755,,3156125406
20251222,KR7215620006,HK S&P코리아로우볼,16635,105,,16685,16685,16610,,116385
20251222,KR7217770007,TIGER 원유선물인버스(H),2825,-50,,2840,2845,2815,,77490989
20251222,KR7217780006,TIGER 차이나CSI300인버스(합성),5740,-65,,5885,5885,5715,,1453230
20251222,KR7218420008,KODEX 미국S&P500에너지(합성),14930,-190,,15065,15125,14930,,655277497
20251222,KR7219390002,RISE 미국S&P원유생산기업(합성 H),5605,40,,5565,5605,5565,,137521255
20251222,KR7219480001,KODEX 미국S&P500선물(H),30200,325,,30205,30220,30160,,449097342
20251222,KR7219900008,ACE 중국본토CSI300레버리지(합성),4700,60,,4645,4710,4620,,6636092
20251222,KR7220130009,SOL 차이나강소기업CSI500(합성 H),5990,50,,5925,5990,5920,,16738145
20251222,KR7223190000,KODEX 200가치저변동,17750,255,,17630,17750,17610,,127512157
20251222,KR7225030006,TIGER 미국S&P500선물인버스(H),2560,-30,,2555,2560,2550,,48833377
20251222,KR7225040005,TIGER 미국S&P500레버리지(합성 H),56640,1330,,56595,56690,56560,,377003848
20251222,KR7225050004,TIGER 유로스탁스레버리지(합성 H),14105,35,,13995,14105,13995,,2157480
20251222,KR7225060003,TIGER 이머징마켓MSCI레버리지(합성 H),11240,75,,11400,11400,11175,,18741385
20251222,KR7225130004,ACE 골드선물 레버리지(합성 H),57545,1880,,56400,57695,56205,,748066361
20251222,KR7225800002,KIWOOM 미국달러선물레버리지,17170,35,,17100,17200,17100,,6876650
20251222,KR7226380004,ACE Fn성장소비주도주,6560,20,,6585,6585,6555,,19587280
20251222,KR7226490001,KODEX 코스피,42065,750,,42000,42125,41900,,12475782071
20251222,KR7226980001,KODEX 200 중소형,20360,115,,20495,20495,20360,,129461790
20251222,KR7227540002,TIGER 200 헬스케어,22875,-135,,23185,23235,22755,,1177894110
20251222,KR7227550001,TIGER 200 산업재,10355,205,,10280,10380,10280,,3708385
20251222,KR7227560000,TIGER 200 생활소비재,12260,10,,12410,12410,12225,,29319965
20251222,KR7227570009,TIGER 우량가치,16545,-35,,16580,16640,16500,,107118085
20251222,KR7227830007,PLUS 코스피,42465,780,,42325,42470,42255,,108075585
20251222,KR7228790002,TIGER 화장품,3360,20,,3360,3380,3355,,20587237851
20251222,KR7228800009,TIGER 여행레저,3455,45,,3425,3460,3420,,794514808
20251222,KR7228810008,TIGER 미디어컨텐츠,5800,35,,5820,5820,5720,,1175690219
20251222,KR7228820007,TIGER KTOP30,11230,205,,11255,11255,11185,,146003786
20251222,KR7229200001,KODEX 코스닥150,15445,180,,15415,15505,15365,,171694033788
20251222,KR7229720008,KODEX KTOP30,22330,385,,22475,22475,22270,,43251825
20251222,KR7230480006,KIWOOM 미국달러선물인버스2X,4185,0,,4190,4200,4175,,19358945
20251222,KR7232080002,TIGER 코스닥150,15745,175,,15710,15805,15670,,11869442663
20251222,KR7233160001,TIGER 코스닥150 레버리지,12855,285,,12790,12940,12640,,2097828031
20251222,KR7233740000,KODEX 코스닥150레버리지,11520,275,,11430,11590,11375,,177132710326
20251222,KR7234310001,RISE V&S셀렉트밸류,19945,270,,19910,20000,19905,,419445
20251222,KR7236350005,TIGER 인도니프티50레버리지(합성),46200,805,,45800,46245,45800,,319909053
